game_id,player,market,threshold,odds
2026_01_DEN_KC,RJ Harvey,rushing_yards,80,2700
2026_01_DEN_KC,RJ Harvey,rushing_yards,89,3400
2026_01_DEN_KC,RJ Harvey,rushing_yards,90,3700
2026_01_DEN_KC,Rashee Rice,any_td,1,175
2026_01_DEN_KC,Rashee Rice,receiving_yards,15,-2800
2026_01_DEN_KC,Rashee Rice,receiving_yards,20,-1800
2026_01_DEN_KC,Rashee Rice,receiving_yards,25,-840
2026_01_DEN_KC,Rashee Rice,receiving_yards,30,-580
2026_01_DEN_KC,Rashee Rice,receiving_yards,40,-275
2026_01_DEN_KC,Rashee Rice,receiving_yards,47,-190
2026_01_DEN_KC,Rashee Rice,receiving_yards,50,-158
2026_01_DEN_KC,Rashee Rice,receiving_yards,57,-111
2026_01_DEN_KC,Rashee Rice,receiving_yards,60,106
2026_01_DEN_KC,Rashee Rice,receiving_yards,67,135
2026_01_DEN_KC,Rashee Rice,receiving_yards,70,168
2026_01_DEN_KC,Rashee Rice,receiving_yards,77,154
2026_01_DEN_KC,Rashee Rice,receiving_yards,80,250
2026_01_DEN_KC,Rashee Rice,receiving_yards,87,200
2026_01_DEN_KC,Rashee Rice,receiving_yards,90,380
2026_01_DEN_KC,Rashee Rice,receiving_yards,97,270
2026_01_DEN_KC,Rashee Rice,receiving_yards,100,575
2026_01_DEN_KC,Rashee Rice,receiving_yards,107,360
2026_01_DEN_KC,Rashee Rice,receiving_yards,110,830
2026_01_DEN_KC,Rashee Rice,receiving_yards,117,475
2026_01_DEN_KC,Rashee Rice,receiving_yards,120,1220
2026_01_DEN_KC,Rashee Rice,receiving_yards,125,1200
2026_01_DEN_KC,Rashee Rice,receiving_yards,127,650
2026_01_DEN_KC,Rashee Rice,receiving_yards,130,1800
2026_01_DEN_KC,Rashee Rice,receiving_yards,137,900
2026_01_DEN_KC,Rashee Rice,receiving_yards,140,2500
2026_01_DEN_KC,Rashee Rice,receiving_yards,150,3300
2026_01_DEN_KC,Rashee Rice,receptions,3,-1460
2026_01_DEN_KC,Rashee Rice,receptions,4,-477
2026_01_DEN_KC,Rashee Rice,receptions,5,-201
2026_01_DEN_KC,Rashee Rice,receptions,6,102
2026_01_DEN_KC,Rashee Rice,receptions,7,191
2026_01_DEN_KC,Rashee Rice,receptions,8,347
2026_01_DEN_KC,Rashee Rice,receptions,9,640
2026_01_DEN_KC,Rashee Rice,receptions,10,1120
2026_01_DEN_KC,Rashee Rice,receptions,11,1880
2026_01_DEN_KC,Rashee Rice,receptions,12,2700
2026_01_DEN_KC,Travis Kelce,any_td,1,230
2026_01_DEN_KC,Travis Kelce,receiving_yards,15,-850
2026_01_DEN_KC,Travis Kelce,receiving_yards,20,-600
2026_01_DEN_KC,Travis Kelce,receiving_yards,25,-333
2026_01_DEN_KC,Travis Kelce,receiving_yards,30,-270
2026_01_DEN_KC,Travis Kelce,receiving_yards,32,-210
2026_01_DEN_KC,Travis Kelce,receiving_yards,40,-125
2026_01_DEN_KC,Travis Kelce,receiving_yards,42,-111
2026_01_DEN_KC,Travis Kelce,receiving_yards,50,137
2026_01_DEN_KC,Travis Kelce,receiving_yards,52,145
2026_01_DEN_KC,Travis Kelce,receiving_yards,60,228
2026_01_DEN_KC,Travis Kelce,receiving_yards,62,192
2026_01_DEN_KC,Travis Kelce,receiving_yards,70,360
2026_01_DEN_KC,Travis Kelce,receiving_yards,72,290
2026_01_DEN_KC,Travis Kelce,receiving_yards,80,568
2026_01_DEN_KC,Travis Kelce,receiving_yards,82,425
2026_01_DEN_KC,Travis Kelce,receiving_yards,90,880
2026_01_DEN_KC,Travis Kelce,receiving_yards,92,675
2026_01_DEN_KC,Travis Kelce,receiving_yards,100,1340
2026_01_DEN_KC,Travis Kelce,receiving_yards,102,1050
2026_01_DEN_KC,Travis Kelce,receiving_yards,110,1960
2026_01_DEN_KC,Travis Kelce,receiving_yards,112,1700
2026_01_DEN_KC,Travis Kelce,receiving_yards,120,2900
2026_01_DEN_KC,Travis Kelce,receiving_yards,122,2900
2026_01_DEN_KC,Travis Kelce,receiving_yards,130,4000
2026_01_DEN_KC,Travis Kelce,receptions,2,-1520
2026_01_DEN_KC,Travis Kelce,receptions,3,-396
2026_01_DEN_KC,Travis Kelce,receptions,4,-150
2026_01_DEN_KC,Travis Kelce,receptions,5,155
2026_01_DEN_KC,Travis Kelce,receptions,6,330
2026_01_DEN_KC,Travis Kelce,receptions,7,574
2026_01_DEN_KC,Travis Kelce,receptions,8,1120
2026_01_DEN_KC,Travis Kelce,receptions,9,2000
2026_01_DEN_KC,Troy Franklin,any_td,1,1350
2026_01_DEN_KC,Tyler Badie,any_td,1,700
2026_01_DEN_KC,Tyquan Thornton,any_td,1,600
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,5,-400
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,10,-245
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,15,-158
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,20,-109
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,25,125
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,30,158
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,40,250
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,50,390
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,60,580
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,70,800
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,80,1100
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,90,1600
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,100,2600
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,110,2600
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,120,3400
2026_01_DEN_KC,Tyquan Thornton,receptions,1,-470
2026_01_DEN_KC,Tyquan Thornton,receptions,2,120
2026_01_DEN_KC,Tyquan Thornton,receptions,3,384
2026_01_DEN_KC,Tyquan Thornton,receptions,4,1100
2026_01_DEN_KC,Tyquan Thornton,receptions,5,2400
2026_01_DEN_KC,Tyquan Thornton,receptions,6,2800
2026_01_DEN_KC,Xavier Worthy,any_td,1,320
2026_01_DEN_KC,Xavier Worthy,receiving_yards,10,-1100
2026_01_DEN_KC,Xavier Worthy,receiving_yards,15,-573
2026_01_DEN_KC,Xavier Worthy,receiving_yards,20,-350
2026_01_DEN_KC,Xavier Worthy,receiving_yards,25,-240
2026_01_DEN_KC,Xavier Worthy,receiving_yards,27,-217
2026_01_DEN_KC,Xavier Worthy,receiving_yards,30,-168
2026_01_DEN_KC,Xavier Worthy,receiving_yards,37,-110
2026_01_DEN_KC,Xavier Worthy,receiving_yards,40,110
2026_01_DEN_KC,Xavier Worthy,receiving_yards,47,150
2026_01_DEN_KC,Xavier Worthy,receiving_yards,50,182
2026_01_DEN_KC,Xavier Worthy,receiving_yards,57,163
2026_01_DEN_KC,Xavier Worthy,receiving_yards,60,296
2026_01_DEN_KC,Xavier Worthy,receiving_yards,67,220
2026_01_DEN_KC,Xavier Worthy,receiving_yards,70,476
2026_01_DEN_KC,Xavier Worthy,receiving_yards,77,310
2026_01_DEN_KC,Xavier Worthy,receiving_yards,80,740
2026_01_DEN_KC,Xavier Worthy,receiving_yards,87,425
2026_01_DEN_KC,Xavier Worthy,receiving_yards,90,1140
2026_01_DEN_KC,Xavier Worthy,receiving_yards,97,600
2026_01_DEN_KC,Xavier Worthy,receiving_yards,100,1800
2026_01_DEN_KC,Xavier Worthy,receiving_yards,107,850
2026_01_DEN_KC,Xavier Worthy,receiving_yards,110,2600
2026_01_DEN_KC,Xavier Worthy,receiving_yards,117,1250
2026_01_DEN_KC,Xavier Worthy,receiving_yards,120,3700
2026_01_DEN_KC,Xavier Worthy,receptions,2,-700
2026_01_DEN_KC,Xavier Worthy,receptions,3,-219
2026_01_DEN_KC,Xavier Worthy,receptions,4,120
2026_01_DEN_KC,Xavier Worthy,receptions,5,255
2026_01_DEN_KC,Xavier Worthy,receptions,6,533
2026_01_DEN_KC,Xavier Worthy,receptions,7,1080
2026_01_DEN_KC,Xavier Worthy,receptions,8,2000
2026_01_DEN_KC,Xavier Worthy,receptions,9,2900
2026_01_DEN_KC,Bo Nix,passing_yards,199,-250
2026_01_DEN_KC,Bo Nix,passing_yards,209,-190
2026_01_DEN_KC,Bo Nix,passing_yards,219,-145
2026_01_DEN_KC,Bo Nix,passing_yards,228,-114
2026_01_DEN_KC,Bo Nix,passing_yards,239,110
2026_01_DEN_KC,Bo Nix,passing_yards,249,140
2026_01_DEN_KC,Bo Nix,passing_yards,259,175
2026_01_DEN_KC,Courtland Sutton,receiving_yards,38,-160
2026_01_DEN_KC,Courtland Sutton,receiving_yards,44,-114
2026_01_DEN_KC,Courtland Sutton,receiving_yards,48,110
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,4,-114
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,42,-220
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,47,-160
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,49,-117
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,57,115
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,62,150
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,47,-190
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,52,-145
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,62,110
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,67,135
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,18,-114
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,52,-210
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,57,-150
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,63,-113
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,67,115
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,72,145
2026_01_DEN_KC,Patrick Mahomes,passing_yards,194,-250
2026_01_DEN_KC,Patrick Mahomes,passing_yards,204,-190
2026_01_DEN_KC,Patrick Mahomes,passing_yards,214,-145
2026_01_DEN_KC,Patrick Mahomes,passing_yards,231,-117
2026_01_DEN_KC,Patrick Mahomes,passing_yards,234,110
2026_01_DEN_KC,Patrick Mahomes,passing_yards,244,140
2026_01_DEN_KC,Patrick Mahomes,passing_yards,254,175
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,16,-110
2026_01_DEN_KC,RJ Harvey,receiving_yards,16,-110
2026_01_DEN_KC,Rashee Rice,receiving_yards,52,-145
2026_01_DEN_KC,Rashee Rice,receiving_yards,56,-114
2026_01_DEN_KC,Rashee Rice,receiving_yards,58,-117
2026_01_DEN_KC,Rashee Rice,receiving_yards,62,110
2026_01_DEN_KC,Travis Kelce,receiving_yards,37,-150
2026_01_DEN_KC,Travis Kelce,receiving_yards,43,-114
2026_01_DEN_KC,Travis Kelce,receiving_yards,47,115
2026_01_DEN_KC,Tyquan Thornton,receiving_yards,21,-115
2026_01_DEN_KC,Xavier Worthy,receiving_yards,32,-160
2026_01_DEN_KC,Xavier Worthy,receiving_yards,36,-114
2026_01_DEN_KC,Xavier Worthy,receiving_yards,42,115
